year,month,app_name,cust_vol_mn,cust_val_cr,b2c_vol_mn,b2c_val_cr,b2b_vol_mn,b2b_val_cr,onus_vol_mn,onus_val_cr,total_vol_mn,total_val_cr,app_name_std
2024,4,Dhani,0.13,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.13,7.44,Dhani
2024,4,Indian Overseas Bank Apps,0.11,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,30.1,Indian Overseas Bank Apps
2024,4,Ultracash,0.09,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.09,6.16,Ultracash
2024,4,Tamilnad Mercantile Bank Apps,0.09,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.09,24.69,Tamilnad Mercantile Bank Apps
2024,4,City Union Bank Apps,0.08,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.08,26.6,City Union Bank Apps
2024,4,NSDL Payments Bank Apps,0.08,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11.88,NSDL Payments Bank Apps
2024,4,Citi Bank Apps,0.06,69.18,0.0,0.0,0.0,0.01,0.0,0.0,0.06,69.19,Citi Bank Apps
2024,4,IDBI Bank Apps,0.06,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06,20.15,IDBI Bank Apps
2024,4,Bank of Maharashtra Apps,0.06,13.96,0.0,0.0,0.0,0.1,0.0,0.0,0.06,14.06,Bank of Maharashtra Apps
2024,4,Karur Vysya Bank Apps,0.05,18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.05,18.94,Karur Vysya Bank Apps
2024,4,MakeMyTrip,0.04,19.32,0.0,0.0,0.0,0.0,0.0,0.0,0.04,19.32,MakeMyTrip
2024,4,Go Niyo,0.04,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.04,16.77,Go Niyo
2024,4,Equitas Small Finance Bank Apps,0.03,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.03,25.52,Equitas Small Finance Bank Apps
2024,4,Punjab Sind Bank Apps,0.03,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,12.15,Punjab Sind Bank Apps
2024,4,Allahabad Bank Apps,0.02,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.18,Allahabad Bank Apps
2024,4,Fave,0.02,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.16,Fave
2024,4,Cheq,0.01,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.13,Cheq
2024,4,Other Apps,1.03,108.18,0.0,0.0,0.15,4.42,0.0,0.0,1.18,112.6,Other Apps
2024,8,PhonePe #,7236.49,1033264.34,0.0,0.0,0.0,0.0,0.0,0.0,7236.49,1033264.34,PhonePe
2024,8,Google Pay #,5592.45,742223.07,0.0,0.0,0.0,0.0,0.0,0.0,5592.45,742223.07,Google Pay
2024,8,Paytm #,1078.9,113672.16,0.0,0.0,0.0,0.0,0.0,0.0,1078.9,113672.17,Paytm
2024,8,Cred #,147.48,50720.89,0.0,0.0,0.0,0.0,0.0,0.0,147.48,50720.89,Cred #
2024,8,Axis Bank Apps,18.05,4189.44,95.91,1642.7,0.01,2.21,0.0,0.0,113.97,5834.35,Axis Bank
2024,8,Navi #,88.71,4651.32,0.0,0.0,0.0,0.0,0.0,0.0,88.71,4651.32,Navi
2024,8,Amazon Pay #,70.72,7744.21,0.0,0.0,0.0,0.0,0.0,0.0,70.72,7744.21,Amazon Pay #
2024,8,Fam Pay by Trio #,57.16,686.06,0.0,0.0,0.0,0.0,0.0,0.0,57.16,686.06,Fam Pay by Trio #
2024,8,ICICI Bank Apps,48.59,18120.13,0.01,6.62,2.72,3182.57,0.0,0.0,51.31,21309.33,ICICI Bank
2024,8,Kotak Mahindra Bank Apps,46.94,6349.0,0.0,0.0,0.0,0.0,0.0,0.0,46.94,6349.0,Kotak Mahindra Bank Apps
2024,8,WhatsApp #,45.43,3421.99,0.0,0.0,0.0,0.0,0.0,0.0,45.43,3421.99,WhatsApp #
2024,8,HDFC Bank Apps,35.74,8834.38,0.26,0.39,0.01,0.42,0.0,0.0,36.0,8835.19,HDFC Bank
2024,8,Yes Bank Apps,25.94,9692.56,0.0,0.01,0.37,24.65,0.0,0.0,26.3,9717.22,Yes Bank Apps
2024,8,BHIM,25.94,8363.28,0.0,0.0,0.0,0.0,0.0,0.0,25.94,8363.28,BHIM
2024,8,Airtel Payments Bank Apps,17.56,1221.85,0.0,0.01,0.0,0.0,0.0,0.05,17.56,1221.86,Airtel Payments Bank Apps
2024,8,Mobikwik #,14.94,3012.52,0.0,0.0,0.0,0.0,0.0,0.0,14.94,3012.52,Mobikwik #
2024,8,Groww #,13.65,9693.95,0.0,0.0,0.0,0.0,0.0,0.0,13.65,9693.95,Groww #
2024,8,super.money #,11.63,385.77,0.0,0.0,0.0,0.0,0.0,0.0,11.63,385.77,super.money #
2024,8,Bajaj Finserv #,11.01,2639.91,0.0,0.0,0.0,0.0,0.0,0.0,11.01,2639.91,Bajaj Finserv #
2024,8,slice #,10.53,775.67,0.0,0.0,0.0,0.0,0.0,0.0,10.53,775.67,slice #
2024,8,State Bank of India Apps,9.0,2827.84,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2827.84,State Bank of India Apps
2024,8,Flipkart UPI #,8.6,468.99,0.0,0.0,0.0,0.0,0.0,0.0,8.6,468.99,Flipkart UPI #
2024,8,IDFC Bank Apps,8.01,1768.92,0.0,0.0,0.0,0.0,0.0,0.0,8.01,1768.92,IDFC Bank Apps
2024,8,Samsung Pay #,7.14,567.24,0.0,0.0,0.0,0.0,0.0,0.0,7.14,567.24,Samsung Pay #
2024,8,India Post Payments Bank Apps,7.04,906.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,906.0,India Post Payments Bank Apps
2024,8,Federal Bank Apps,6.25,901.05,0.0,0.0,0.0,0.0,0.0,0.0,6.25,901.05,Federal Bank Apps
2024,8,Jupiter Money #,6.04,807.39,0.0,0.0,0.0,0.0,0.0,0.0,6.04,807.39,Jupiter Money #
2024,8,Deutsche Bank Apps,3.73,369.37,0.0,0.0,0.0,0.07,0.0,0.0,3.73,369.45,Deutsche Bank Apps
2024,8,Canara Bank Apps,3.1,810.75,0.0,0.0,0.0,0.0,0.0,0.0,3.1,810.75,Canara Bank Apps
2024,8,Jio Payments Bank Apps,2.62,201.6,0.0,0.0,0.0,0.0,0.0,0.0,2.62,201.6,Jio Payments Bank Apps
2024,8,Punjab National Bank Apps,2.57,595.26,0.0,0.0,0.0,0.0,0.0,0.0,2.57,595.26,Punjab National Bank Apps
2024,8,Indian Bank Apps,2.26,373.47,0.0,0.0,0.0,0.28,0.0,0.0,2.26,373.75,Indian Bank Apps
2024,8,RBL Bank Apps,1.53,548.79,0.0,0.0,0.02,5.51,0.0,0.0,1.55,554.3,RBL Bank Apps
2024,8,Timepay #,1.29,12.89,0.0,0.0,0.0,0.02,0.0,0.0,1.29,12.9,Timepay #
2024,8,Union Bank Apps,1.27,468.83,0.0,0.0,0.0,0.0,0.0,0.0,1.27,468.83,Union Bank Apps
2024,8,OmniCard #,1.21,61.66,0.0,0.0,0.0,0.0,0.0,0.0,1.21,61.66,OmniCard #
2024,8,Bank of Baroda Apps,1.13,449.45,0.0,0.0,0.0,0.0,0.0,0.0,1.13,449.45,Bank of Baroda Apps
2024,8,Jammu and Kashmir Bank Apps,0.93,122.73,0.0,0.0,0.0,0.0,0.0,0.0,0.93,122.73,Jammu and Kashmir Bank Apps
2024,8,Central Bank of India Apps,0.85,173.27,0.0,0.0,0.0,0.0,0.0,0.0,0.85,173.27,Central Bank of India Apps
2024,8,Pop Club,0.77,72.62,0.0,0.0,0.0,0.0,0.0,0.0,0.77,72.62,Pop Club
2024,8,South Indian Bank Apps,0.62,168.87,0.0,0.0,0.0,0.0,0.0,0.0,0.62,168.87,South Indian Bank Apps
2024,8,AU Small Finance Bank Apps,0.53,155.57,0.0,0.0,0.0,0.0,0.0,0.0,0.53,155.57,AU Small Finance Bank Apps
2024,8,DBS Digibank Apps,0.52,198.88,0.0,0.0,0.0,0.58,0.0,0.0,0.52,199.46,DBS Digibank Apps
2024,8,Aditya Birla Capital Digital,0.51,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.51,16.36,Aditya Birla Capital Digital
2024,8,HSBC Bank Apps,0.49,168.5,0.0,0.09,0.0,0.0,0.0,0.0,0.49,168.59,HSBC Bank Apps
2024,8,Fino Payments bank Apps,0.46,54.37,0.0,0.0,0.0,0.0,0.0,0.0,0.46,54.37,Fino Payments bank Apps
2024,8,IndusInd Bank Apps,0.37,99.26,0.0,0.0,0.01,2.23,0.0,0.0,0.37,101.49,IndusInd Bank Apps
2024,8,Digikhata #,0.33,110.14,0.0,0.0,0.0,0.0,0.0,0.0,0.33,110.14,Digikhata #
2024,8,Shri Ram One #,0.33,37.87,0.0,0.0,0.0,0.0,0.0,0.0,0.33,37.87,Shri Ram One #
2024,8,Kiwi #,0.29,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.29,37.8,Kiwi #
2024,8,UCO Bank Apps,0.24,53.95,0.0,0.0,0.0,0.0,0.0,0.0,0.24,53.95,UCO Bank Apps
2024,8,Suryoday Bank Apps,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,Suryoday Bank Apps
2024,8,Karnataka Bank Apps,0.19,39.14,0.0,0.0,0.0,0.0,0.0,0.0,0.19,39.14,Karnataka Bank Apps
2024,8,TataNeu #,0.18,28.51,0.0,0.0,0.0,0.0,0.0,0.0,0.18,28.51,TataNeu #
2024,8,Standard Chartered Bank Apps,0.18,116.65,0.0,0.0,0.0,0.03,0.0,0.0,0.18,116.68,Standard Chartered Bank Apps
2024,8,Indian Overseas Bank Apps,0.17,46.55,0.0,0.0,0.0,0.0,0.0,0.0,0.17,46.55,Indian Overseas Bank Apps
2024,8,Dhani,0.12,15.89,0.0,0.0,0.0,0.0,0.0,0.0,0.12,15.89,Dhani
2024,8,Ultracash,0.12,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.12,8.68,Ultracash
2024,8,Bank of India Apps,0.11,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.11,28.04,Bank of India Apps
2024,8,IDBI Bank Apps,0.09,33.76,0.0,0.0,0.0,0.0,0.0,0.0,0.09,33.76,IDBI Bank Apps
2024,8,City Union Bank Apps,0.08,29.36,0.0,0.0,0.0,0.0,0.0,0.0,0.08,29.36,City Union Bank Apps
2024,8,Niyo Global,0.08,40.29,0.0,0.0,0.0,0.0,0.0,0.0,0.08,40.29,Niyo Global
2024,8,Tamilnad Mercantile Bank Apps,0.08,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24.17,Tamilnad Mercantile Bank Apps
2024,8,NSDL Payments Bank Apps,0.08,11.72,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11.72,NSDL Payments Bank Apps
2024,8,Karur Vysya Bank Apps,0.06,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,21.0,Karur Vysya Bank Apps
2024,8,Rapi Pay,0.06,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.06,9.04,Rapi Pay
2024,8,Equitas Small Finance Bank Apps,0.04,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,26.4,Equitas Small Finance Bank Apps
2024,8,Punjab Sind Bank Apps,0.03,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.03,13.83,Punjab Sind Bank Apps
2024,8,Allahabad Bank Apps,0.02,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.02,5.13,Allahabad Bank Apps
2024,8,Others,1.66,226.14,0.0,0.0,0.15,4.44,0.0,0.0,1.82,230.58,Others
2024,12,PhonePe #,7984.05,1176300.32,0.0,0.0,0.0,0.0,0.0,0.0,7984.05,1176300.32,PhonePe
2024,12,Google Pay #,6140.47,822598.36,0.0,0.0,0.0,0.0,0.0,0.0,6140.47,822598.36,Google Pay
2024,12,Paytm #,1150.96,125739.66,0.0,0.0,0.0,0.0,0.0,0.0,1150.96,125739.66,Paytm
2024,12,Navi #,202.53,11317.09,0.0,0.0,0.0,0.0,0.0,0.0,202.53,11317.09,Navi
2024,12,Cred #,143.07,50979.94,0.0,0.0,0.0,0.0,0.0,0.0,143.07,50979.94,Cred #
2024,12,Axis Bank Apps,21.96,4515.13,106.39,1642.74,0.01,2.02,0.0,0.0,128.36,6159.9,Axis Bank
2024,12,super.money #,101.81,3866.39,0.0,0.0,0.0,0.0,0.0,0.0,101.81,3866.39,super.money #
2024,12,Amazon Pay #,91.94,9330.97,0.0,0.0,0.0,0.0,0.0,0.0,91.94,9330.97,Amazon Pay #
2024,12,FamApp by Trio #,75.74,870.68,0.0,0.0,0.0,0.0,0.0,0.0,75.74,870.68,FamApp by Trio #
2024,12,ICICI Bank Apps,59.52,19670.88,0.01,10.54,2.33,2223.13,0.0,0.0,61.86,21904.55,ICICI Bank
2024,12,Whatsapp #,57.85,4348.19,0.0,0.0,0.0,0.0,0.0,0.0,57.85,4348.19,Whatsapp #
2024,12,Kotak Mahindra Bank Apps,52.06,7286.24,0.0,0.0,0.0,0.0,0.0,0.0,52.06,7286.24,Kotak Mahindra Bank Apps
2024,12,HDFC Bank Apps,41.47,12525.39,0.36,0.4,0.01,0.79,0.0,0.0,41.84,12526.57,HDFC Bank
2024,12,Yes Bank Apps,40.63,9201.8,0.0,0.0,0.35,15.16,0.0,0.0,40.98,9216.96,Yes Bank Apps
2024,12,BHIM,30.22,9170.75,0.0,0.0,0.0,0.0,0.0,0.0,30.22,9170.75,BHIM
2024,12,Airtel Payments Bank Apps,20.29,1497.28,0.0,0.01,0.0,0.04,0.0,0.0,20.29,1497.32,Airtel Payments Bank Apps
2024,12,Mobikwik #,20.26,3478.58,0.0,0.0,0.0,0.0,0.0,0.0,20.26,3478.58,Mobikwik #
2024,12,Groww #,13.78,9341.27,0.0,0.0,0.0,0.0,0.0,0.0,13.78,9341.27,Groww #
2024,12,Flipkart UPI #,12.75,606.35,0.0,0.0,0.0,0.0,0.0,0.0,12.75,606.35,Flipkart UPI #
2024,12,Slice #,12.06,882.04,0.0,0.0,0.0,0.0,0.0,0.0,12.06,882.04,Slice #
2024,12,State Bank of India Apps,12.05,3411.38,0.0,0.0,0.0,0.0,0.0,0.0,12.05,3411.38,State Bank of India Apps
2024,12,India Post Payments Bank Apps,10.76,1337.1,0.0,0.0,0.0,0.0,0.0,0.0,10.76,1337.1,India Post Payments Bank Apps
2024,12,IDFC Bank Apps,9.27,2103.11,0.0,0.0,0.01,0.48,0.0,0.0,9.27,2103.6,IDFC Bank Apps
2024,12,Samsung Pay #,8.59,614.74,0.0,0.0,0.0,0.0,0.0,0.0,8.59,614.74,Samsung Pay #
2024,12,Bajaj Finserv #,8.55,1652.53,0.0,0.0,0.0,0.0,0.0,0.0,8.55,1652.53,Bajaj Finserv #
2024,12,RBL Bank Apps,8.29,1504.8,0.0,0.0,0.08,6.63,0.0,0.0,8.37,1511.43,RBL Bank Apps
2024,12,Jupiter Money #,6.41,910.03,0.0,0.0,0.0,0.0,0.0,0.0,6.41,910.03,Jupiter Money #
2024,12,Pop Club #,6.2,391.63,0.0,0.0,0.0,0.0,0.0,0.0,6.2,391.63,Pop Club #
2024,12,Federal Bank Apps,3.94,673.09,0.0,0.0,0.0,0.0,0.0,0.0,3.94,673.09,Federal Bank Apps
2024,12,Jio Payments Bank Apps,3.46,287.81,0.0,0.0,0.0,0.0,0.0,0.0,3.46,287.81,Jio Payments Bank Apps
2024,12,Deutsche Bank Apps,3.37,296.77,0.0,0.0,0.0,0.1,0.0,0.0,3.37,296.88,Deutsche Bank Apps
2024,12,Punjab National Bank Apps,3.32,792.81,0.0,0.0,0.0,0.0,0.0,0.0,3.32,792.81,Punjab National Bank Apps
2024,12,Fi Money #,3.32,412.1,0.0,0.0,0.0,0.0,0.0,0.0,3.32,412.1,Fi Money #
2024,12,Canara Bank Apps,3.2,848.14,0.0,0.0,0.0,0.0,0.0,0.0,3.2,848.14,Canara Bank Apps
2024,12,Indian Bank Apps,2.21,435.17,0.0,0.0,0.0,0.0,0.0,0.0,2.21,435.17,Indian Bank Apps
2024,12,Omni Card,1.45,85.46,0.0,0.0,0.0,0.0,0.0,0.0,1.45,85.46,Omni Card
2024,12,Central Bank of India Apps,1.25,221.54,0.0,0.0,0.0,0.0,0.0,0.0,1.25,221.54,Central Bank of India Apps
2024,12,Jammu and Kashmir Bank Apps,1.13,169.43,0.0,0.0,0.0,0.0,0.0,0.0,1.13,169.43,Jammu and Kashmir Bank Apps
2024,12,Bank of Baroda Apps,1.12,431.5,0.0,0.0,0.0,0.0,0.0,0.0,1.12,431.5,Bank of Baroda Apps
2024,12,DBS Digibank Apps,1.06,218.5,0.0,0.0,0.01,1.15,0.0,0.0,1.07,219.66,DBS Digibank Apps
2024,12,Timepay #,1.01,13.49,0.0,0.0,0.0,0.0,0.0,0.0,1.01,13.49,Timepay #
2024,12,Suryoday Bank Apps,0.88,85.71,0.0,0.0,0.02,0.62,0.0,0.0,0.9,86.33,Suryoday Bank Apps
2024,12,Aditya Birla Capital Digital #,0.83,37.24,0.0,0.0,0.0,0.0,0.0,0.0,0.83,37.24,Aditya Birla Capital Digital #
2024,12,Kiwi #,0.81,134.02,0.0,0.0,0.0,0.0,0.0,0.0,0.81,134.02,Kiwi #
2024,12,Union Bank Apps,0.76,255.63,0.0,0.0,0.0,0.0,0.0,0.0,0.76,255.63,Union Bank Apps
2024,12,HSBC Bank Apps,0.73,194.81,0.0,0.08,0.0,0.12,0.0,0.0,0.74,195.01,HSBC Bank Apps
2024,12,South Indian Bank Apps,0.63,181.57,0.0,0.0,0.0,0.0,0.0,0.0,0.63,181.57,South Indian Bank Apps
2024,12,Shri Ram One #,0.61,57.11,0.0,0.0,0.0,0.0,0.0,0.0,0.61,57.11,Shri Ram One #
2024,12,Digikhata,0.56,170.77,0.0,0.0,0.0,0.0,0.0,0.0,0.56,170.77,Digikhata
2024,12,Fino Payments Bank Apps,0.55,72.04,0.0,0.0,0.0,0.0,0.0,0.0,0.55,72.04,Fino Payments Bank Apps
2024,12,One Card #,0.5,549.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,549.1,One Card #
2024,12,AU Small Finance Bank Apps,0.49,151.24,0.0,0.0,0.0,0.0,0.0,0.0,0.49,151.24,AU Small Finance Bank Apps
2024,12,True Balance,0.41,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.41,21.49,True Balance
2024,12,IndusInd Bank Apps,0.34,85.71,0.0,0.0,0.0,1.34,0.0,0.0,0.34,87.05,IndusInd Bank Apps
2024,12,UCO Bank Apps,0.32,76.33,0.0,0.0,0.0,0.0,0.0,0.0,0.32,76.33,UCO Bank Apps
2024,12,Tata Neu #,0.3,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,81.2,Tata Neu #
2024,12,Indian Overseas Bank Apps,0.23,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.23,59.7,Indian Overseas Bank Apps
2024,12,Bank of India Apps,0.22,68.38,0.0,0.0,0.0,0.0,0.0,0.0,0.22,68.38,Bank of India Apps
2024,12,Karnataka Bank Apps,0.22,47.38,0.0,0.0,0.0,0.0,0.0,0.0,0.22,47.38,Karnataka Bank Apps
2024,12,Standard Chartered Bank Apps,0.2,123.15,0.0,0.0,0.0,0.04,0.0,0.0,0.2,123.19,Standard Chartered Bank Apps
2024,12,ESAF Small Finance Bank Apps,0.19,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19,20.5,ESAF Small Finance Bank Apps
2024,12,Dhani,0.14,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.14,12.18,Dhani
2024,12,Bharat Pe #,0.11,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.11,13.25,Bharat Pe #
2024,12,Rapipay,0.1,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.52,Rapipay
2024,12,Niyo Global #,0.1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,56.0,Niyo Global #
2024,12,IDBI Bank Apps,0.1,35.31,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.31,IDBI Bank Apps
2024,12,Salary Se #,0.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.8,Salary Se #
2024,12,Ultracash #,0.09,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.09,6.16,Ultracash #
2024,12,Ind Money #,0.08,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08,28.5,Ind Money #
2024,12,City Union Bank Apps,0.08,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.08,28.56,City Union Bank Apps
2024,12,Tamilnad Mercantile Bank Apps,0.08,25.95,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25.95,Tamilnad Mercantile Bank Apps
2024,12,Karur Vysya Bank Apps,0.07,24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.07,24.98,Karur Vysya Bank Apps
2024,12,NSDL Payments Bank Apps,0.07,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.07,8.36,NSDL Payments Bank Apps
2024,12,Spice Money,0.06,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.06,5.97,Spice Money
2024,12,Money View #,0.06,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4.42,Money View #
2024,12,Kredit.Pe #,0.05,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6.27,Kredit.Pe #
2024,12,Equitas Small Finance Bank Apps,0.04,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.04,28.67,Equitas Small Finance Bank Apps
2024,12,Bank of Maharashtra Apps,0.04,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.04,12.79,Bank of Maharashtra Apps
2024,12,Genwise #,0.03,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.03,31.68,Genwise #
2024,12,Cheq,0.03,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.43,Cheq
2024,12,Freo #,0.02,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.72,Freo #
2024,12,Punjab Sind Bank Apps,0.02,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7.78,Punjab Sind Bank Apps
2024,12,Others,3.23,483.55,0.0,0.0,0.15,6.71,0.0,0.0,3.39,490.26,Others
2024,2,Phonepe #,5760.01,915586.0,0.0,0.0,0.0,0.0,0.0,0.0,5760.01,915586.0,PhonePe
2024,2,Google Pay #,4461.29,637219.4,46.83,45.25,0.0,0.0,0.0,0.0,4508.12,637264.65,Google Pay
2024,2,Paytm #,1267.27,145305.47,0.17,0.09,0.55,971.93,72.36,13291.98,1340.35,159569.47,Paytm
2024,2,Cred #,111.53,38649.61,0.0,0.0,0.0,0.0,0.0,0.0,111.53,38649.61,Cred #
2024,2,Amazon Pay #,59.71,6278.02,0.0,0.0,0.0,0.0,0.0,0.0,59.71,6278.02,Amazon Pay #
2024,2,BHIM,56.16,9052.16,0.0,0.0,0.0,0.0,0.0,0.0,56.16,9052.16,BHIM
2024,2,ICICI Bank Apps,28.95,10492.15,4.27,416.25,5.69,8779.07,0.0,0.0,38.92,19687.47,ICICI Bank
2024,2,FamPay by Trio #,37.89,432.81,0.0,0.0,0.0,0.0,0.0,0.0,37.89,432.81,FamPay by Trio #
2024,2,HDFC Bank Apps,13.51,4283.81,23.86,71.63,0.0,0.12,0.0,0.0,37.37,4355.55,HDFC Bank
2024,2,Kotak Mahindra Bank Apps,31.5,5127.03,0.0,0.0,0.0,0.0,0.0,0.0,31.5,5127.03,Kotak Mahindra Bank Apps
2024,2,Axis Bank Apps,10.08,2290.26,20.84,6427.2,0.01,1.77,0.0,0.0,30.93,8719.23,Axis Bank
2024,2,Whatsapp #,26.76,2175.12,0.0,0.0,0.0,0.0,0.0,0.0,26.76,2175.12,Whatsapp #
2024,2,Yes Bank Apps,21.24,11308.74,0.0,0.0,0.33,36.07,0.0,0.0,21.57,11344.81,Yes Bank Apps
2024,2,Bajaj Finserv #,19.22,2984.7,0.0,0.0,0.0,0.0,0.0,0.0,19.22,2984.7,Bajaj Finserv #
2024,2,Airtel Payments Bank Apps,14.06,1028.15,0.0,0.0,0.0,0.17,0.01,0.03,14.07,1028.35,Airtel Payments Bank Apps
2024,2,Mobikwik #,6.28,1793.84,0.0,0.0,0.0,0.0,0.0,0.0,6.28,1793.84,Mobikwik #
2024,2,SBI Bank Apps,6.17,2350.42,0.0,0.0,0.03,1.03,0.0,0.0,6.2,2351.46,SBI Bank Apps
2024,2,Groww #,5.78,3042.87,0.0,0.0,0.0,0.0,0.0,0.0,5.78,3042.87,Groww #
2024,2,Federal Bank Apps,5.74,717.81,0.0,0.0,0.0,0.0,0.0,0.0,5.74,717.81,Federal Bank Apps
2024,2,Samsung Pay #,5.61,494.57,0.0,0.0,0.0,0.0,0.0,0.0,5.61,494.57,Samsung Pay #
2024,2,IDFC First Bank Apps,5.54,1440.44,0.0,0.0,0.0,0.0,0.0,0.0,5.54,1440.44,IDFC First Bank Apps
2024,2,India Post Payments Bank Apps,5.38,608.29,0.0,0.0,0.0,0.0,0.0,0.0,5.38,608.29,India Post Payments Bank Apps
2024,2,Jupiter Money #,5.0,669.43,0.0,0.0,0.0,0.0,0.0,0.0,5.0,669.43,Jupiter Money #
2024,2,Standard Chartered Bank Apps,3.1,675.48,0.0,0.0,0.92,911.82,0.0,0.0,4.02,1587.3,Standard Chartered Bank Apps
2024,2,Slice #,3.98,471.27,0.0,0.0,0.0,0.0,0.0,0.0,3.98,471.27,Slice #
2024,2,Deutsche Bank Apps,3.42,377.59,0.0,0.0,0.0,0.03,0.0,0.0,3.43,377.62,Deutsche Bank Apps
2024,2,RBL Bank Apps,2.62,485.29,0.0,0.01,0.2,88.75,0.0,0.0,2.82,574.05,RBL Bank Apps
2024,2,Canara Bank Apps,2.79,745.2,0.0,0.0,0.0,0.0,0.0,0.0,2.79,745.2,Canara Bank Apps
2024,2,Freecharge #,1.65,416.0,0.0,0.0,0.0,0.19,0.0,0.0,1.65,416.19,Freecharge #
2024,2,Jio Payments Bank Apps,1.64,145.51,0.0,0.0,0.0,0.0,0.0,0.0,1.64,145.51,Jio Payments Bank Apps
2024,2,IndusInd Bank Apps,1.46,272.43,0.0,0.0,0.0,0.0,0.0,0.0,1.46,272.43,IndusInd Bank Apps
2024,2,Navi #,1.42,68.62,0.0,0.0,0.0,0.0,0.0,0.0,1.42,68.62,Navi
2024,2,Punjab National Bank Apps,1.36,359.72,0.0,0.0,0.0,0.0,0.0,0.0,1.36,359.72,Punjab National Bank Apps
2024,2,Union Bank Of India Apps,1.2,483.59,0.0,0.0,0.0,0.0,0.0,0.0,1.2,483.59,Union Bank Of India Apps
2024,2,Omnicard #,1.15,38.18,0.0,0.0,0.0,0.0,0.0,0.0,1.15,38.18,Omnicard #
2024,2,Bank of Baroda Apps,0.76,359.31,0.0,0.0,0.0,9.93,0.0,0.0,0.76,369.24,Bank of Baroda Apps
2024,2,Au Small Finance Bank Apps,0.73,276.63,0.0,0.0,0.0,0.0,0.0,0.0,0.73,276.63,Au Small Finance Bank Apps
2024,2,Central Bank of India Apps,0.72,165.64,0.0,0.0,0.0,0.0,0.0,0.0,0.72,165.64,Central Bank of India Apps
2024,2,Kiwi #,0.55,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.55,81.25,Kiwi #
2024,2,DBS Bank Apps,0.54,201.91,0.0,0.0,0.0,0.14,0.0,0.0,0.54,202.06,DBS Bank Apps
2024,2,Indian Bank Apps,0.42,112.76,0.0,0.0,0.01,47.33,0.0,0.0,0.42,160.09,Indian Bank Apps
2024,2,Timepay #,0.42,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.42,3.95,Timepay #
